"","STATEFP","STATENS","GEOIDFQ","GEOID","STUSPS","NAME","LSAD","ALAND","AWATER","geometry"
"1","48","01779801","0400000US48","48","TX","Texas","00",676656702022,19011620342,list(list(c(-998043.807028339, -997956.109470822, -996505.80793092, -986735.149545876, -973941.575558843, -957436.434930891, -938477.173337285, -915330.351719913, -859528.126457003, -837468.745373951, -830856.8571323, -811733.66955252, -753749.112735803, -749596.875446899, -725478.153240488, -688316.652535674, -663739.703385709, -663023.548691353, -662543.847375693, -659446.4318755, -658907.547911944, -657762.61088437, -656753.870565, -655712.720310345, -653245.880346315, -651511.286389239, -649644.925413592, 
-649644.677311186, -647057.757065514, -644599.04156694, -642780.090696234, -642697.774842895, -642153.374590952, -640084.766569767, -639000.755589272, -637285.301318678, -635703.836414313, -635377.115074694, -631641.09820366, -630654.231144704, -627989.162069734, -624395.485264424, -620900.677329868, -546533.136881326, -535010.293743333, -516786.226353675, -498834.418486545, -451096.889783821, -439484.729099959, -433281.568304351, -407438.824017539, -403319.254223918, -382473.310296769, -355230.256380205, 
-354932.674079039, -357024.918981483, -357846.716870378, -359081.332490274, -360007.881046304, -361136.285371676, -361855.581871278, -363190.417084157, -364065.049378593, -363811.822438718, -357528.040559051, -349907.161250397, -347819.469361043, -343199.113500228, -337201.053808478, -328435.052191365, -326878.36894136, -316945.286732494, -316577.411101911, -312034.480499695, -309465.238668753, -305425.863994338, -298779.946948913, -294112.356148022, -293242.124588017, -291599.853031759, -286321.267885771, 
-279700.831907366, -274565.85997064, -269955.937887049, -268852.842271254, -262783.74433584, -256815.243601177, -250531.01908501, -246208.919286049, -242268.528801984, -238829.847374583, -235827.129339279, -231510.745931263, -226735.637257154, -221965.451384825, -221122.671791322, -219536.649893191, -216307.256161349, -212194.770003833, -203693.055293179, -198586.476008395, -195714.368547128, -194298.521241187, -192222.344312962, -192338.494900123, -190962.341411293, -183903.206727079, -178588.375715041, 
-179302.943452201, -179214.846709712, -179180.784543848, -171398.593544881, -165611.533645049, -161511.50755506, -153300.279739652, -147597.080781492, -146496.922857543, -143335.268167247, -143065.92811284, -136442.907189304, -136231.580766672, -133305.899216659, -132717.77860996, -126177.33419224, -121079.977269529, -114409.806256415, -110714.325821014, -107179.479449723, -110817.513043521, -105765.532103836, -100382.206484404, -100036.113485825, -99135.4213308618, -96990.9651999975, -90500.3293893539, 
-90755.0007197293, -87381.8493033684, -86675.2177618673, -85731.9423881936, -83061.0688544564, -82368.3396045802, -78145.9266062093, -72951.837760182, -71368.2102945285, -65465.1497607307, -62643.0571504287, -60572.5881469579, -54609.4263093054, -54192.1044111115, -54485.202893, -52656.355517695, -48146.8137024959, -46190.1188795049, -40132.9777807517, -37119.3724404775, -34939.4577529497, -33427.7245378685, -28281.4090353027, -25498.8978835404, -21067.8357109588, -15905.8965945896, -13933.4968162517, 
-5873.34972922248, 5939.79851550071, 10334.3931690714, 14249.1387312871, 16480.0926724536, 19320.3203964108, 24100.9845249801, 30297.4687339763, 36376.0448832849, 40666.0501486463, 43588.7931674901, 50757.7149923162, 59486.8546973264, 63329.2542179345, 65806.0779247319, 68499.1737047003, 70968.8364256947, 77458.1293476253, 78051.7422777139, 83082.7954280824, 87576.4692978935, 93551.53102028, 97470.0963006191, 100941.051185753, 106567.300508192, 113499.189579666, 116686.730992672, 118277.712841548, 
126088.335562504, 131407.837826083, 135536.894051946, 139474.719311736, 145741.847241354, 148621.9996622, 151763.602685703, 153194.370656478, 156396.640629345, 162352.088704654, 164693.523414782, 167432.249839313, 171184.299543345, 177681.408550742, 180424.711916523, 180731.129489575, 180966.006535907, 181113.448036917, 181389.524509077, 181691.061148223, 182004.879221436, 182194.800737026, 182432.343768645, 182725.140919594, 183147.586920566, 183218.145560462, 183606.695742221, 183741.474241636, 
184155.243079363, 185351.035797713, 190364.628753526, 196836.381305247, 199905.110189047, 202344.765253642, 207324.024565548, 206257.656565672, 204641.313508113, 209257.869182483, 215160.634980122, 213026.099055368, 218043.863584185, 220978.530907762, 220489.031894585, 226437.414314018, 227744.079339749, 227918.579836436, 232480.856373674, 234130.998702454, 233802.355322987, 234886.255465175, 234220.402071105, 233357.329747074, 235280.481104901, 233162.946165468, 232800.698190917, 231970.886921456, 
227533.975964633, 226529.715243957, 221401.38573198, 221565.419982215, 217400.172132522, 219329.190574585, 220248.103098098, 216916.985910722, 216245.004119453, 214982.706653198, 220228.124337946, 219940.615194915, 219769.937680547, 220829.605258154, 221121.564294376, 221133.51779596, 220922.776587917, 217643.743658657, 211386.43776974, 209363.966889021, 207303.393662846, 205410.865525817, 200049.193940904, 203858.581088114, 206621.191834159, 209145.082127248, 206918.568378392, 197181.81695468, 188052.20901246, 
177963.728965242, 159467.423284841, 157862.440943104, 145355.762512078, 136299.521375221, 129030.569307196, 123235.647521346, 124118.879008934, 116306.138553744, 94821.8254590401, 86246.9039475215, 85272.5879551297, 78856.3957785831, 68616.0448347383, 60343.0351186054, 54758.8184802489, 48188.4833951854, 40215.817628804, 30914.6314866329, 18363.2135040835, -66.8554817281134, -19077.3746596749, -32296.3597127359, -37194.329802967, -38361.645547696, -43551.0910213829, -62223.2159581366, -70897.9218600663, 
